Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	source
3s.11p	3P*	3	1	1	5	0.55164700	3s.3d	3D	3	2	0	5	0.43701659	3.028e-07	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.3d	3D	3	2	0	7	0.43701675	3.722e-07	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.5s	1S	1	0	0	1	0.47892739	2.172e-08	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.6s	1S	1	0	0	1	0.51201246	2.002e-09	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.5g	3G	3	4	0	11	0.52181666	1.159e-08	auto
3s.11p	3P*	3	1	1	5	0.55164700	3p2	3P	3	1	0	1	0.52682870	1.929e-13	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.7s	1S	1	0	0	1	0.52862060	2.691e-10	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.6g	3G	3	4	0	11	0.53410086	1.237e-09	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.8s	1S	1	0	0	1	0.53813530	4.239e-11	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.7g	3G	3	4	0	11	0.54150711	2.708e-10	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.9s	1S	1	0	0	1	0.54409120	6.270e-12	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.8g	3G	3	4	0	11	0.54631250	8.523e-11	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.10s	1S	1	0	0	1	0.54806540	4.599e-13	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.9g	3G	3	4	0	11	0.54960627	2.723e-11	auto
3s.11p	3P*	3	1	1	5	0.55164700	3s.11s	1S	1	0	0	1	0.55111500	3.744e-14	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s2	1S	1	0	0	1	0.00000000	3.926e-02	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.4s	3S	3	0	0	3	0.37541836	3.775e-05	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.4s	1S	1	0	0	1	0.39643154	6.910e-05	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.3d	1D	1	2	0	5	0.42285584	7.431e-06	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.3d	3D	3	2	0	3	0.43701687	2.707e-07	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.3d	3D	3	2	0	7	0.43701675	2.653e-07	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.5s	3S	3	0	0	3	0.47269724	3.188e-07	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.5s	1S	1	0	0	1	0.47892739	4.607e-07	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.6s	1S	1	0	0	1	0.51201246	5.641e-10	auto
3s.10f	1F*	1	3	1	7	0.55188736	3p2	3P	3	1	0	1	0.52682870	3.761e-13	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.7s	1S	1	0	0	1	0.52862060	2.183e-09	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.8s	1S	1	0	0	1	0.53813530	1.996e-09	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.7i	1I	1	6	0	13	0.54157072	2.809e-12	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.7i	3I	3	6	0	13	0.54157072	1.192e-11	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.9s	1S	1	0	0	1	0.54409120	1.163e-09	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.10s	1S	1	0	0	1	0.54806540	5.925e-10	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.9i	1I	1	6	0	13	0.54963730	1.921e-12	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.9i	3I	3	6	0	13	0.54963730	8.141e-12	auto
3s.10f	1F*	1	3	1	7	0.55188736	3s.11s	1S	1	0	0	1	0.55111500	1.298e-13	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s2	1S	1	0	0	1	0.00000000	1.159e-13	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.4s	3S	3	0	0	3	0.37541836	1.143e-04	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.4s	1S	1	0	0	1	0.39643154	2.621e-16	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.3d	3D	3	2	0	3	0.43701687	4.782e-07	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.3d	3D	3	2	0	5	0.43701659	9.427e-07	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.3d	3D	3	2	0	7	0.43701675	2.423e-07	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.5s	3S	3	0	0	3	0.47269724	9.652e-07	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.5s	1S	1	0	0	1	0.47892739	6.325e-18	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.6s	1S	1	0	0	1	0.51201246	1.526e-18	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.5g	3G	3	4	0	11	0.52181666	2.015e-10	auto
3s.10f	3F*	3	3	1	5	0.55188736	3p2	3P	3	1	0	1	0.52682870	3.305e-13	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.7s	1S	1	0	0	1	0.52862060	5.163e-18	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.6g	3G	3	4	0	11	0.53410086	2.027e-11	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.8s	1S	1	0	0	1	0.53813530	6.042e-21	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.7g	3G	3	4	0	11	0.54150711	4.751e-12	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.7i	3I	3	6	0	11	0.54157072	1.536e-11	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.9s	1S	1	0	0	1	0.54409120	1.305e-22	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.8g	3G	3	4	0	11	0.54631250	1.954e-12	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.10s	1S	1	0	0	1	0.54806540	2.721e-24	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.9g	3G	3	4	0	11	0.54960627	1.044e-12	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.9i	3I	3	6	0	11	0.54963730	1.048e-11	auto
3s.10f	3F*	3	3	1	5	0.55188736	3s.11s	1S	1	0	0	1	0.55111500	2.626e-28	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s2	1S	1	0	0	1	0.00000000	1.935e-02	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.4s	3S	3	0	0	3	0.37541836	7.653e-05	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.4s	1S	1	0	0	1	0.39643154	3.406e-05	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.3d	1D	1	2	0	5	0.42285584	4.178e-06	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.3d	3D	3	2	0	3	0.43701687	5.022e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.3d	3D	3	2	0	5	0.43701659	8.517e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.3d	3D	3	2	0	7	0.43701675	7.039e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.5s	3S	3	0	0	3	0.47269724	6.464e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.5s	1S	1	0	0	1	0.47892739	2.270e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.4d	3D	3	2	0	5	0.49383652	1.123e-07	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.6s	1S	1	0	0	1	0.51201246	2.773e-10	auto
3s.10f	3F*	3	3	1	7	0.55188736	3p2	3P	3	1	0	1	0.52682870	1.275e-13	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.7s	1S	1	0	0	1	0.52862060	1.077e-09	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.8s	1S	1	0	0	1	0.53813530	9.843e-10	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.7i	1I	1	6	0	13	0.54157072	1.205e-11	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.7i	3I	3	6	0	13	0.54157072	2.025e-12	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.9s	1S	1	0	0	1	0.54409120	5.737e-10	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.10s	1S	1	0	0	1	0.54806540	2.922e-10	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.9i	1I	1	6	0	13	0.54963730	8.231e-12	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.9i	3I	3	6	0	13	0.54963730	1.380e-12	auto
3s.10f	3F*	3	3	1	7	0.55188736	3s.11s	1S	1	0	0	1	0.55111500	6.402e-14	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.4s	3S	3	0	0	3	0.37541836	1.143e-04	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.3d	1D	1	2	0	5	0.42285584	4.556e-07	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.3d	3D	3	2	0	3	0.43701687	6.307e-08	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.3d	3D	3	2	0	5	0.43701659	5.375e-07	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.3d	3D	3	2	0	7	0.43701675	2.075e-06	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.5s	3S	3	0	0	3	0.47269724	9.651e-07	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.4d	3D	3	2	0	3	0.49383689	1.137e-09	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.4d	3D	3	2	0	7	0.49383617	2.029e-07	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.6s	3S	3	0	0	3	0.50932360	8.527e-08	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.5d	3D	3	2	0	3	0.51913308	1.553e-11	auto
3s.10f	3F*	3	3	1	9	0.55188736	3p2	3P	3	1	0	3	0.52701670	1.498e-16	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.7s	3S	3	0	0	3	0.52721550	1.885e-08	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.6d	3D	3	2	0	3	0.53257065	3.720e-12	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.8s	3S	3	0	0	3	0.53730801	5.577e-09	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.7d	3D	3	2	0	3	0.54055262	1.029e-11	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.7i	3I	3	6	0	15	0.54157072	1.379e-11	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.9s	3S	3	0	0	3	0.54356300	1.655e-09	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.8d	3D	3	2	0	3	0.54567761	1.084e-11	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.10s	3S	3	0	0	3	0.54770790	3.417e-10	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.9d	3D	3	2	0	3	0.54916218	9.052e-12	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.9i	3I	3	6	0	15	0.54963730	9.408e-12	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.11s	3S	3	0	0	3	0.55059550	5.028e-12	auto
3s.10f	3F*	3	3	1	9	0.55188736	3s.10d	3D	3	2	0	3	0.55163860	4.298e-18	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.4s	3S	3	0	0	3	0.37541836	2.912e-06	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.3d	1D	1	2	0	5	0.42285584	1.258e-03	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.3d	3D	3	2	0	3	0.43701687	4.931e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.5s	3S	3	0	0	3	0.47269724	1.125e-07	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.4d	1D	1	2	0	5	0.48419848	2.650e-05	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.4d	3D	3	2	0	3	0.49383689	5.614e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.6s	3S	3	0	0	3	0.50932360	1.514e-08	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.5d	1D	1	2	0	5	0.51311972	8.800e-07	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.5d	3D	3	2	0	3	0.51913308	5.632e-12	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.5g	1G	1	4	0	9	0.52181666	4.481e-09	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.5g	3G	3	4	0	9	0.52181666	3.326e-09	auto
3s.11p	1P*	1	1	1	3	0.55189390	3p2	3P	3	1	0	3	0.52701670	2.218e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.7s	3S	3	0	0	3	0.52721550	2.916e-09	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.6d	3D	3	2	0	3	0.53257065	7.211e-13	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.6g	1G	1	4	0	9	0.53410086	7.061e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.6g	3G	3	4	0	9	0.53410086	6.109e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.8s	3S	3	0	0	3	0.53730801	6.515e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.7d	3D	3	2	0	3	0.54055262	1.106e-13	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.7g	3G	3	4	0	9	0.54150711	2.055e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.7g	1G	1	4	0	9	0.54150711	2.031e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.9s	3S	3	0	0	3	0.54356300	1.464e-10	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.8d	3D	3	2	0	3	0.54567761	1.823e-14	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.8g	3G	3	4	0	9	0.54631250	6.439e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.8g	1G	1	4	0	9	0.54631250	7.080e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.10s	3S	3	0	0	3	0.54770790	2.637e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.9d	3D	3	2	0	3	0.54916218	2.857e-15	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.9g	3G	3	4	0	9	0.54960627	1.097e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.9g	1G	1	4	0	9	0.54960627	1.325e-11	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.11s	3S	3	0	0	3	0.55059550	1.509e-12	auto
3s.11p	1P*	1	1	1	3	0.55189390	3s.10d	3D	3	2	0	3	0.55163860	2.887e-17	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.3p	3P*	3	1	1	3	0.19929833	7.092e-06	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.3p	3P*	3	1	1	5	0.19966935	2.128e-05	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.3p	1P*	1	1	1	3	0.31941062	2.546e-06	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4p	3P*	3	1	1	3	0.43599038	7.171e-08	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4p	3P*	3	1	1	5	0.43605187	2.157e-07	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4p	1P*	1	1	1	3	0.44968048	3.431e-08	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.5p	3P*	3	1	1	3	0.49436316	6.218e-09	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4f	3F*	3	3	1	5	0.49825033	1.186e-07	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4f	3F*	3	3	1	7	0.49825076	1.636e-07	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.4f	3F*	3	3	1	9	0.49825125	2.132e-07	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.5p	1P*	1	1	1	3	0.49852264	1.550e-09	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.6p	3P*	3	1	1	3	0.51958373	9.933e-10	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.5f	3F*	3	3	1	9	0.52128398	1.415e-08	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.6p	1P*	1	1	1	3	0.52138137	1.181e-10	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.7p	3P*	3	1	1	3	0.53288182	2.186e-10	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.6f	3F*	3	3	1	9	0.53377948	1.812e-09	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.7p	1P*	1	1	1	3	0.53382230	1.386e-11	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.8p	3P*	3	1	1	3	0.54076870	5.563e-11	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.7f	3F*	3	3	1	9	0.54129958	4.871e-10	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.8p	1P*	1	1	1	3	0.54132160	2.188e-12	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.9p	3P*	3	1	1	3	0.54582950	1.450e-11	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.8f	3F*	3	3	1	9	0.54617128	1.721e-10	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.9p	1P*	1	1	1	3	0.54618280	3.649e-13	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.10p	3P*	3	1	1	3	0.54922700	3.516e-12	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.9f	3F*	3	3	1	9	0.54950572	4.504e-11	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.10p	1P*	1	1	1	3	0.54951500	1.706e-14	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.11p	3P*	3	1	1	3	0.55164600	5.854e-13	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.10f	3F*	3	3	1	9	0.55188736	6.635e-13	auto
3s.12s	3S	3	0	0	3	0.55268770	3s.11p	1P*	1	1	1	3	0.55189390	5.234e-13	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.3p	3P*	3	1	1	1	0.19911554	1.089e-09	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.3p	3P*	3	1	1	3	0.19929833	1.244e-06	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.3p	1P*	1	1	1	3	0.31941062	6.829e-02	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.4p	3P*	3	1	1	1	0.43596035	2.120e-09	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.4p	1P*	1	1	1	3	0.44968048	2.622e-04	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.5p	3P*	3	1	1	1	0.49435152	1.834e-09	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.5p	1P*	1	1	1	3	0.49852264	3.086e-06	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.6p	3P*	3	1	1	1	0.51957785	6.305e-10	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.7p	3P*	3	1	1	1	0.53287880	1.980e-10	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.6h	1H*	1	5	1	11	0.53417510	1.580e-11	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.6h	3H*	3	5	1	11	0.53417510	5.853e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.8p	3P*	3	1	1	1	0.54076870	5.959e-11	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.7h	1H*	1	5	1	11	0.54155556	1.289e-11	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.7h	3H*	3	5	1	11	0.54155556	4.773e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.9p	3P*	3	1	1	1	0.54582950	1.591e-11	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.8h	1H*	1	5	1	11	0.54634581	6.275e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.8h	3H*	3	5	1	11	0.54634581	2.325e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.10p	3P*	3	1	1	1	0.54922600	3.171e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.9h	1H*	1	5	1	11	0.54962983	2.004e-12	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.9h	3H*	3	5	1	11	0.54962983	7.423e-13	auto
3s.11d	1D	1	2	0	5	0.55277180	3s.11p	3P*	3	1	1	1	0.55164500	1.681e-13	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.3p	3P*	3	1	1	5	0.19966935	6.785e-05	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.4p	3P*	3	1	1	5	0.43605187	6.226e-07	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.5p	3P*	3	1	1	5	0.49438722	7.318e-08	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.4f	1F*	1	3	1	7	0.49824836	3.109e-07	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.4f	3F*	3	3	1	5	0.49825033	1.067e-17	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.4f	3F*	3	3	1	7	0.49825076	4.528e-09	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.6p	3P*	3	1	1	5	0.51959559	1.316e-08	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.5f	1F*	1	3	1	7	0.52128269	1.346e-08	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.5f	3F*	3	3	1	5	0.52128328	8.100e-19	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.5f	3F*	3	3	1	7	0.52128364	5.063e-10	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.7p	3P*	3	1	1	5	0.53288856	3.015e-09	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.6f	1F*	1	3	1	7	0.53377902	5.880e-10	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.6f	3F*	3	3	1	5	0.53377948	4.155e-20	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.6f	3F*	3	3	1	7	0.53377948	4.158e-11	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.8p	3P*	3	1	1	5	0.54076870	7.715e-10	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.7f	1F*	1	3	1	7	0.54129958	2.520e-11	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.7f	3F*	3	3	1	5	0.54129958	2.220e-21	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.7f	3F*	3	3	1	7	0.54129958	1.240e-11	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.9p	3P*	3	1	1	5	0.54582950	1.983e-10	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.8f	1F*	1	3	1	7	0.54617128	1.237e-12	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.8f	3F*	3	3	1	5	0.54617128	1.005e-22	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.8f	3F*	3	3	1	7	0.54617128	6.100e-13	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.10p	3P*	3	1	1	5	0.54923000	4.594e-11	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.9f	1F*	1	3	1	7	0.54950572	7.279e-13	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.9f	3F*	3	3	1	5	0.54950572	2.651e-24	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.9f	3F*	3	3	1	7	0.54950572	3.575e-13	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.11p	3P*	3	1	1	5	0.55164700	6.028e-12	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.10f	1F*	1	3	1	7	0.55188736	8.670e-12	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.10f	3F*	3	3	1	5	0.55188736	1.603e-26	auto
3s.12s	1S	1	0	0	1	0.55304500	3s.10f	3F*	3	3	1	7	0.55188736	4.274e-12	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.3d	1D	1	2	0	5	0.42285584	1.802e-06	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.3d	3D	3	2	0	5	0.43701659	1.683e-08	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.3d	3D	3	2	0	7	0.43701675	9.188e-07	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.4d	1D	1	2	0	5	0.48419848	1.207e-07	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.4d	3D	3	2	0	5	0.49383652	2.891e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.4d	3D	3	2	0	7	0.49383617	1.780e-09	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.5d	1D	1	2	0	5	0.51311972	8.476e-09	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.5d	3D	3	2	0	5	0.51913287	6.785e-14	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.5d	3D	3	2	0	7	0.51913260	1.208e-09	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.5g	3G	3	4	0	7	0.52181666	1.422e-09	auto
3s.12p	3P*	3	1	1	1	0.55342700	3p2	3P	3	1	0	5	0.52738610	3.048e-12	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.6d	1D	1	2	0	5	0.52874672	6.628e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.6d	3D	3	2	0	5	0.53257046	8.213e-12	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.6d	3D	3	2	0	7	0.53257037	1.086e-09	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.6g	3G	3	4	0	7	0.53410086	4.840e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.7d	1D	1	2	0	5	0.53802135	4.087e-11	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.7d	3D	3	2	0	5	0.54055245	6.115e-12	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.7d	3D	3	2	0	7	0.54055235	5.876e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.7g	3G	3	4	0	7	0.54150711	2.143e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.8d	1D	1	2	0	5	0.54393522	4.867e-13	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.8d	3D	3	2	0	5	0.54567747	2.790e-12	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.8d	3D	3	2	0	7	0.54567735	2.937e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.8g	3G	3	4	0	7	0.54631250	9.718e-11	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.9d	1D	1	2	0	5	0.54791972	4.677e-13	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.9d	3D	3	2	0	5	0.54916218	9.162e-13	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.9d	3D	3	2	0	7	0.54916218	1.444e-10	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.9g	3G	3	4	0	7	0.54960627	4.104e-11	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.10d	1D	1	2	0	5	0.55072514	4.339e-13	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.10d	3D	3	2	0	5	0.55163860	1.556e-13	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.10d	3D	3	2	0	7	0.55163860	6.439e-11	auto
3s.12p	3P*	3	1	1	1	0.55342700	3s.11d	1D	1	2	0	5	0.55277180	3.162e-13	auto
3s.12p	3P*	3	1	1	3	0.55342800	3s.4s	3S	3	0	0	3	0.37541836	3.541e-07	auto
3s.12p	3P*	3	1	1	3	0.55342800	3s.3d	1D	1	2	0	5	0.42285584	1.390e-06	auto
3s.12p	3P*	3	1	1	3	0.55342800	3s.3d	3D	3	2	0	3	0.43701687	4.455e-09	auto
