Confk	Termk	Sk	Lk	Pk	gk	Ek(Ry)	Confi	Termi	Si	Li	Pi	gi	Ei(Ry)	Aki	fik	gf
3s.14d	3D	3	2	0	3	0.55675930	3s.3p	3P*	3	1	1	1	0.19911554	2.267e+05	6.620e-04	6.620e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.3p	3P*	3	1	1	3	0.19929833	1.701e+05	1.657e-04	4.971e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.3p	3P*	3	1	1	5	0.19966935	1.134e+04	6.646e-06	3.323e-05
3s.14d	3D	3	2	0	3	0.55675930	3s.3p	1P*	1	1	1	3	0.31941062	2.296e-01	5.073e-10	1.522e-09
3s.14d	3D	3	2	0	3	0.55675930	3s.4p	3P*	3	1	1	1	0.43596035	4.921e+03	1.259e-04	1.259e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.4p	3P*	3	1	1	3	0.43599038	3.685e+03	3.145e-05	9.436e-05
3s.14d	3D	3	2	0	3	0.55675930	3s.4p	3P*	3	1	1	5	0.43605187	2.449e+02	1.256e-06	6.278e-06
3s.14d	3D	3	2	0	3	0.55675930	3s.4p	1P*	1	1	1	3	0.44968048	1.084e-02	1.177e-10	3.530e-10
3s.14d	3D	3	2	0	3	0.55675930	3s.5p	3P*	3	1	1	1	0.49435152	1.070e+04	1.026e-03	1.026e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.5p	3P*	3	1	1	3	0.49436316	8.016e+03	2.563e-04	7.689e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.5p	3P*	3	1	1	5	0.49438722	5.335e+02	1.024e-05	5.122e-05
3s.14d	3D	3	2	0	3	0.55675930	3s.4f	3F*	3	3	1	5	0.49825033	3.899e+03	8.508e-05	4.254e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.5p	1P*	1	1	1	3	0.49852264	1.086e-01	3.987e-09	1.196e-08
3s.14d	3D	3	2	0	3	0.55675930	3s.6p	3P*	3	1	1	1	0.51957785	9.428e+03	2.547e-03	2.547e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.6p	3P*	3	1	1	3	0.51958373	7.066e+03	6.366e-04	1.910e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.6p	3P*	3	1	1	5	0.51959559	4.705e+02	2.545e-05	1.272e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.5f	3F*	3	3	1	5	0.52128328	3.681e+02	2.184e-05	1.092e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.6p	1P*	1	1	1	3	0.52138137	1.540e-01	1.532e-08	4.595e-08
3s.14d	3D	3	2	0	3	0.55675930	3s.7p	3P*	3	1	1	1	0.53287880	7.443e+03	4.875e-03	4.875e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.7p	3P*	3	1	1	3	0.53288182	5.579e+03	1.218e-03	3.655e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.7p	3P*	3	1	1	5	0.53288856	3.715e+02	4.870e-05	2.435e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.6f	3F*	3	3	1	5	0.53377948	1.111e+02	1.572e-05	7.860e-05
3s.14d	3D	3	2	0	3	0.55675930	3s.7p	1P*	1	1	1	3	0.53382230	1.561e-01	3.694e-08	1.108e-07
3s.14d	3D	3	2	0	3	0.55675930	3s.8p	3P*	3	1	1	1	0.54076870	5.820e+03	8.500e-03	8.500e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.8p	3P*	3	1	1	3	0.54076870	4.362e+03	2.124e-03	6.372e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.8p	3P*	3	1	1	5	0.54076870	2.905e+02	8.487e-05	4.244e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.7f	3F*	3	3	1	5	0.54129958	6.926e+02	2.165e-04	1.082e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.8p	1P*	1	1	1	3	0.54132160	1.415e-01	7.389e-08	2.217e-07
3s.14d	3D	3	2	0	3	0.55675930	3s.9p	3P*	3	1	1	1	0.54582950	4.610e+03	1.441e-02	1.441e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.9p	3P*	3	1	1	3	0.54582950	3.456e+03	3.601e-03	1.080e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.9p	3P*	3	1	1	5	0.54582950	2.302e+02	1.439e-04	7.196e-04
3s.14d	3D	3	2	0	3	0.55675930	3s.8f	3F*	3	3	1	5	0.54617128	1.221e+03	8.133e-04	4.066e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.9p	1P*	1	1	1	3	0.54618280	1.236e-01	1.375e-07	4.126e-07
3s.14d	3D	3	2	0	3	0.55675930	3s.10p	3P*	3	1	1	1	0.54922600	3.786e+03	2.491e-02	2.491e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.10p	3P*	3	1	1	3	0.54922700	2.838e+03	6.227e-03	1.868e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.10p	3P*	3	1	1	5	0.54923000	1.890e+02	2.490e-04	1.245e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.9f	3F*	3	3	1	5	0.54950572	1.588e+03	2.254e-03	1.127e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.10p	1P*	1	1	1	3	0.54951500	7.610e-02	1.805e-07	5.416e-07
3s.14d	3D	3	2	0	3	0.55675930	3s.11p	3P*	3	1	1	1	0.55164500	3.197e+03	4.564e-02	4.564e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.11p	3P*	3	1	1	3	0.55164600	2.396e+03	1.141e-02	3.423e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.11p	3P*	3	1	1	5	0.55164700	1.596e+02	4.561e-04	2.280e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.10f	3F*	3	3	1	5	0.55188736	1.834e+03	5.771e-03	2.885e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.11p	1P*	1	1	1	3	0.55189390	4.521e-02	2.378e-07	7.133e-07
3s.14d	3D	3	2	0	3	0.55675930	3s.12p	3P*	3	1	1	1	0.55342700	2.794e+03	9.397e-02	9.397e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.12p	3P*	3	1	1	3	0.55342800	2.094e+03	2.349e-02	7.047e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.12p	3P*	3	1	1	5	0.55342900	1.394e+02	9.390e-04	4.695e-03
3s.14d	3D	3	2	0	3	0.55675930	3s.11f	3F*	3	3	1	5	0.55364726	2.010e+03	1.550e-02	7.751e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.12p	1P*	1	1	1	3	0.55365060	2.639e-02	3.400e-07	1.020e-06
3s.14d	3D	3	2	0	3	0.55675930	3s.13p	3P*	3	1	1	1	0.55478000	2.570e+03	2.450e-01	2.450e-01
3s.14d	3D	3	2	0	3	0.55675930	3s.13p	3P*	3	1	1	3	0.55478100	1.926e+03	6.126e-02	1.838e-01
3s.14d	3D	3	2	0	3	0.55675930	3s.13p	3P*	3	1	1	5	0.55478200	1.282e+02	2.449e-03	1.225e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.12f	3F*	3	3	1	5	0.55498440	2.154e+03	5.108e-02	2.554e-01
3s.14d	3D	3	2	0	3	0.55675930	3s.13p	1P*	1	1	1	3	0.55498830	1.391e-02	5.522e-07	1.657e-06
3s.14d	3D	3	2	0	3	0.55675930	3s.14p	3P*	3	1	1	1	0.55583100	2.712e+03	1.176e+00	1.176e+00
3s.14d	3D	3	2	0	3	0.55675930	3s.14p	3P*	3	1	1	3	0.55583100	2.032e+03	2.935e-01	8.805e-01
3s.14d	3D	3	2	0	3	0.55675930	3s.14p	3P*	3	1	1	5	0.55583200	1.351e+02	1.173e-02	5.867e-02
3s.14d	3D	3	2	0	3	0.55675930	3s.13f	3F*	3	3	1	5	0.55602420	2.230e+03	3.083e-01	1.541e+00
3s.14d	3D	3	2	0	3	0.55675930	3s.15p	3P*	3	1	1	1	0.55666200	4.555e+01	1.797e+00	1.797e+00
3s.14d	3D	3	2	0	3	0.55675930	3s.15p	3P*	3	1	1	3	0.55666200	3.381e+01	4.446e-01	1.334e+00
3s.14d	3D	3	2	0	3	0.55675930	3s.15p	3P*	3	1	1	5	0.55666300	2.208e+00	1.779e-02	8.893e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.3p	3P*	3	1	1	3	0.19929833	3.062e+05	4.972e-04	1.491e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.3p	3P*	3	1	1	5	0.19966935	1.021e+05	9.969e-05	4.985e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.3p	1P*	1	1	1	3	0.31941062	4.061e-01	1.496e-09	4.488e-09
3s.14d	3D	3	2	0	5	0.55675930	3s.4p	3P*	3	1	1	3	0.43599038	6.634e+03	9.438e-05	2.831e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.4p	3P*	3	1	1	5	0.43605187	2.205e+03	1.884e-05	9.419e-05
3s.14d	3D	3	2	0	5	0.55675930	3s.4p	1P*	1	1	1	3	0.44968048	1.843e-02	3.335e-10	1.000e-09
3s.14d	3D	3	2	0	5	0.55675930	3s.5p	3P*	3	1	1	3	0.49436316	1.443e+04	7.689e-04	2.307e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.5p	3P*	3	1	1	5	0.49438722	4.802e+03	1.537e-04	7.683e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.4f	1F*	1	3	1	7	0.49824836	5.069e+01	1.317e-06	9.216e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.4f	3F*	3	3	1	5	0.49825033	4.333e+02	1.576e-05	7.878e-05
3s.14d	3D	3	2	0	5	0.55675930	3s.4f	3F*	3	3	1	7	0.49825076	3.411e+03	8.861e-05	6.203e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.5p	1P*	1	1	1	3	0.49852264	1.962e-01	1.200e-08	3.601e-08
3s.14d	3D	3	2	0	5	0.55675930	3s.6p	3P*	3	1	1	3	0.51958373	1.272e+04	1.910e-03	5.729e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.6p	3P*	3	1	1	5	0.51959559	4.235e+03	3.817e-04	1.908e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.5f	1F*	1	3	1	7	0.52128269	1.208e+01	8.537e-07	5.976e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.5f	3F*	3	3	1	5	0.52128328	4.089e+01	4.045e-06	2.023e-05
3s.14d	3D	3	2	0	5	0.55675930	3s.5f	3F*	3	3	1	7	0.52128364	3.142e+02	2.220e-05	1.554e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.6p	1P*	1	1	1	3	0.52138137	2.782e-01	4.612e-08	1.383e-07
3s.14d	3D	3	2	0	5	0.55675930	3s.7p	3P*	3	1	1	3	0.53288182	1.004e+04	3.655e-03	1.096e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.7p	3P*	3	1	1	5	0.53288856	3.344e+03	7.306e-04	3.653e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.6f	1F*	1	3	1	7	0.53377902	6.472e+00	1.090e-06	7.629e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.6f	3F*	3	3	1	5	0.53377948	1.235e+01	2.911e-06	1.456e-05
3s.14d	3D	3	2	0	5	0.55675930	3s.6f	3F*	3	3	1	7	0.53377948	9.262e+01	1.560e-05	1.092e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.7p	1P*	1	1	1	3	0.53382230	2.820e-01	1.112e-07	3.336e-07
3s.14d	3D	3	2	0	5	0.55675930	3s.8p	3P*	3	1	1	3	0.54076870	7.852e+03	6.372e-03	1.912e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.8p	3P*	3	1	1	5	0.54076870	2.615e+03	1.273e-03	6.365e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.7f	1F*	1	3	1	7	0.54129958	2.030e+02	7.552e-05	5.286e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.7f	3F*	3	3	1	5	0.54129958	7.696e+01	4.009e-05	2.004e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.7f	3F*	3	3	1	7	0.54129958	4.132e+02	1.537e-04	1.076e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.8p	1P*	1	1	1	3	0.54132160	2.555e-01	2.224e-07	6.673e-07
3s.14d	3D	3	2	0	5	0.55675930	3s.9p	3P*	3	1	1	3	0.54582950	6.220e+03	1.080e-02	3.241e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.9p	3P*	3	1	1	5	0.54582950	2.071e+03	2.159e-03	1.079e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.8f	1F*	1	3	1	7	0.54617128	3.576e+02	2.837e-04	1.986e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.8f	3F*	3	3	1	5	0.54617128	1.356e+02	1.506e-04	7.530e-04
3s.14d	3D	3	2	0	5	0.55675930	3s.8f	3F*	3	3	1	7	0.54617128	7.278e+02	5.773e-04	4.041e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.9p	1P*	1	1	1	3	0.54618280	2.232e-01	4.140e-07	1.242e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.10p	3P*	3	1	1	3	0.54922700	5.108e+03	1.868e-02	5.604e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.10p	3P*	3	1	1	5	0.54923000	1.701e+03	3.736e-03	1.868e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.9f	1F*	1	3	1	7	0.54950572	4.655e+02	7.868e-04	5.508e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.9f	3F*	3	3	1	5	0.54950572	1.764e+02	4.174e-04	2.087e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.9f	3F*	3	3	1	7	0.54950572	9.462e+02	1.599e-03	1.119e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.10p	1P*	1	1	1	3	0.54951500	1.375e-01	5.438e-07	1.631e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.11p	3P*	3	1	1	3	0.55164600	4.313e+03	3.423e-02	1.027e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.11p	3P*	3	1	1	5	0.55164700	1.436e+03	6.841e-03	3.421e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.10f	1F*	1	3	1	7	0.55188736	5.383e+02	2.017e-03	1.412e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.10f	3F*	3	3	1	5	0.55188736	2.037e+02	1.069e-03	5.343e-03
3s.14d	3D	3	2	0	5	0.55675930	3s.10f	3F*	3	3	1	7	0.55188736	1.092e+03	4.091e-03	2.864e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.11p	1P*	1	1	1	3	0.55189390	8.182e-02	7.171e-07	2.151e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.12p	3P*	3	1	1	3	0.55342800	3.769e+03	7.047e-02	2.114e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.12p	3P*	3	1	1	5	0.55342900	1.255e+03	1.409e-02	7.043e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.11f	1F*	1	3	1	7	0.55364726	5.910e+02	5.426e-03	3.798e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.11f	3F*	3	3	1	5	0.55364726	2.233e+02	2.871e-03	1.435e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.11f	3F*	3	3	1	7	0.55364726	1.196e+03	1.098e-02	7.686e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.12p	1P*	1	1	1	3	0.55365060	4.785e-02	1.027e-06	3.082e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.13p	3P*	3	1	1	3	0.55478100	3.467e+03	1.838e-01	5.514e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.13p	3P*	3	1	1	5	0.55478200	1.154e+03	3.674e-02	1.837e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.12f	1F*	1	3	1	7	0.55498440	6.348e+02	1.792e-02	1.254e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.12f	3F*	3	3	1	5	0.55498440	2.394e+02	9.459e-03	4.730e-02
3s.14d	3D	3	2	0	5	0.55675930	3s.12f	3F*	3	3	1	7	0.55498440	1.280e+03	3.614e-02	2.530e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.13p	1P*	1	1	1	3	0.55498830	2.533e-02	1.676e-06	5.027e-06
3s.14d	3D	3	2	0	5	0.55675930	3s.14p	3P*	3	1	1	3	0.55583100	3.657e+03	8.805e-01	2.641e+00
3s.14d	3D	3	2	0	5	0.55675930	3s.14p	3P*	3	1	1	5	0.55583200	1.216e+03	1.760e-01	8.800e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.13f	1F*	1	3	1	7	0.55602420	6.590e+02	1.084e-01	7.591e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.13f	3F*	3	3	1	5	0.55602420	2.478e+02	5.709e-02	2.854e-01
3s.14d	3D	3	2	0	5	0.55675930	3s.13f	3F*	3	3	1	7	0.55602420	1.323e+03	2.178e-01	1.524e+00
3s.14d	3D	3	2	0	5	0.55675930	3s.15p	3P*	3	1	1	3	0.55666200	6.087e+01	1.334e+00	4.002e+00
3s.14d	3D	3	2	0	5	0.55675930	3s.15p	3P*	3	1	1	5	0.55666300	1.988e+01	2.668e-01	1.334e+00
3s.14d	3D	3	2	0	7	0.55675930	3s.3p	3P*	3	1	1	5	0.19966935	4.085e+05	5.583e-04	2.792e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.4p	3P*	3	1	1	5	0.43605187	8.820e+03	1.055e-04	5.275e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.5p	3P*	3	1	1	5	0.49438722	1.921e+04	8.605e-04	4.303e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.4f	1F*	1	3	1	7	0.49824836	4.526e+00	1.646e-07	1.152e-06
3s.14d	3D	3	2	0	7	0.55675930	3s.4f	3F*	3	3	1	5	0.49825033	8.842e+00	4.502e-07	2.251e-06
3s.14d	3D	3	2	0	7	0.55675930	3s.4f	3F*	3	3	1	7	0.49825076	3.046e+02	1.108e-05	7.754e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.4f	3F*	3	3	1	9	0.49825125	3.571e+03	1.010e-04	9.091e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.6p	3P*	3	1	1	5	0.51959559	1.694e+04	2.138e-03	1.069e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.5f	1F*	1	3	1	7	0.52128269	1.079e+00	1.067e-07	7.471e-07
3s.14d	3D	3	2	0	7	0.55675930	3s.5f	3F*	3	3	1	5	0.52128328	8.346e-01	1.156e-07	5.779e-07
3s.14d	3D	3	2	0	7	0.55675930	3s.5f	3F*	3	3	1	7	0.52128364	2.805e+01	2.775e-06	1.942e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.5f	3F*	3	3	1	9	0.52128398	3.358e+02	2.584e-05	2.325e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.7p	3P*	3	1	1	5	0.53288856	1.338e+04	4.091e-03	2.046e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.6f	1F*	1	3	1	7	0.53377902	5.776e-01	1.362e-07	9.532e-07
3s.14d	3D	3	2	0	7	0.55675930	3s.6f	3F*	3	3	1	5	0.53377948	2.520e-01	8.317e-08	4.159e-07
3s.14d	3D	3	2	0	7	0.55675930	3s.6f	3F*	3	3	1	7	0.53377948	8.270e+00	1.950e-06	1.365e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.6f	3F*	3	3	1	9	0.53377948	1.028e+02	1.885e-05	1.697e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.8p	3P*	3	1	1	5	0.54076870	1.046e+04	7.129e-03	3.565e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.7f	1F*	1	3	1	7	0.54129958	1.812e+01	9.439e-06	6.607e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.7f	3F*	3	3	1	5	0.54129958	1.571e+00	1.145e-06	5.727e-06
3s.14d	3D	3	2	0	7	0.55675930	3s.7f	3F*	3	3	1	7	0.54129958	3.690e+01	1.922e-05	1.345e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.7f	3F*	3	3	1	9	0.54129958	6.373e+02	2.582e-04	2.324e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.9p	3P*	3	1	1	5	0.54582950	8.286e+03	1.209e-02	6.044e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.8f	1F*	1	3	1	7	0.54617128	3.193e+01	3.546e-05	2.482e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.8f	3F*	3	3	1	5	0.54617128	2.768e+00	4.303e-06	2.152e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.8f	3F*	3	3	1	7	0.54617128	6.498e+01	7.216e-05	5.051e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.8f	3F*	3	3	1	9	0.54617128	1.122e+03	9.691e-04	8.722e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.10p	3P*	3	1	1	5	0.54923000	6.804e+03	2.092e-02	1.046e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.9f	1F*	1	3	1	7	0.54950572	4.156e+01	9.834e-05	6.884e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.9f	3F*	3	3	1	5	0.54950572	3.600e+00	1.193e-05	5.963e-05
3s.14d	3D	3	2	0	7	0.55675930	3s.9f	3F*	3	3	1	7	0.54950572	8.448e+01	1.999e-04	1.399e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.9f	3F*	3	3	1	9	0.54950572	1.459e+03	2.685e-03	2.417e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.11p	3P*	3	1	1	5	0.55164700	5.745e+03	3.831e-02	1.915e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.10f	1F*	1	3	1	7	0.55188736	4.806e+01	2.521e-04	1.764e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.10f	3F*	3	3	1	5	0.55188736	4.158e+00	3.053e-05	1.527e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.10f	3F*	3	3	1	7	0.55188736	9.750e+01	5.114e-04	3.580e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.10f	3F*	3	3	1	9	0.55188736	1.685e+03	6.872e-03	6.185e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.12p	3P*	3	1	1	5	0.55342900	5.019e+03	7.888e-02	3.944e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.11f	1F*	1	3	1	7	0.55364726	5.276e+01	6.783e-04	4.748e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.11f	3F*	3	3	1	5	0.55364726	4.558e+00	8.203e-05	4.101e-04
3s.14d	3D	3	2	0	7	0.55675930	3s.11f	3F*	3	3	1	7	0.55364726	1.068e+02	1.373e-03	9.608e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.11f	3F*	3	3	1	9	0.55364726	1.846e+03	1.846e-02	1.661e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.13p	3P*	3	1	1	5	0.55478200	4.615e+03	2.057e-01	1.029e+00
3s.14d	3D	3	2	0	7	0.55675930	3s.12f	1F*	1	3	1	7	0.55498440	5.667e+01	2.240e-03	1.568e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.12f	3F*	3	3	1	5	0.55498440	4.885e+00	2.703e-04	1.351e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.12f	3F*	3	3	1	7	0.55498440	1.143e+02	4.517e-03	3.162e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.12f	3F*	3	3	1	9	0.55498440	1.979e+03	6.082e-02	5.474e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.14p	3P*	3	1	1	5	0.55583200	4.863e+03	9.856e-01	4.928e+00
3s.14d	3D	3	2	0	7	0.55675930	3s.13f	1F*	1	3	1	7	0.55602420	5.884e+01	1.356e-02	9.489e-02
3s.14d	3D	3	2	0	7	0.55675930	3s.13f	3F*	3	3	1	5	0.55602420	5.057e+00	1.631e-03	8.155e-03
3s.14d	3D	3	2	0	7	0.55675930	3s.13f	3F*	3	3	1	7	0.55602420	1.182e+02	2.722e-02	1.906e-01
3s.14d	3D	3	2	0	7	0.55675930	3s.13f	3F*	3	3	1	9	0.55602420	2.048e+03	3.670e-01	3.303e+00
3s.14d	3D	3	2	0	7	0.55675930	3s.15p	3P*	3	1	1	5	0.55666300	7.952e+01	1.494e+00	7.472e+00
3s.14f	1F*	1	3	1	7	0.55684840	3s.3d	1D	1	2	0	5	0.42285584	2.028e+02	1.969e-06	9.846e-06
3s.14f	1F*	1	3	1	7	0.55684840	3s.3d	3D	3	2	0	5	0.43701659	9.835e+03	1.194e-04	5.969e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.3d	3D	3	2	0	7	0.43701675	1.227e+03	1.064e-05	7.448e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.4d	1D	1	2	0	5	0.48419848	2.325e+03	7.676e-05	3.838e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.4d	3D	3	2	0	5	0.49383652	1.251e+04	5.490e-04	2.745e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.4d	3D	3	2	0	7	0.49383617	1.563e+03	4.901e-05	3.431e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.5d	1D	1	2	0	5	0.51311972	4.842e+03	4.413e-04	2.207e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.5d	3D	3	2	0	5	0.51913287	9.371e+03	1.148e-03	5.741e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.5d	3D	3	2	0	7	0.51913260	1.171e+03	1.025e-04	7.176e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.5g	3G	3	4	0	7	0.52181666	8.752e+00	8.878e-07	6.215e-06
3s.14f	1F*	1	3	1	7	0.55684840	3s.5g	1G	1	4	0	9	0.52181666	4.076e+02	3.216e-05	2.894e-04
3s.14f	1F*	1	3	1	7	0.55684840	3s.5g	3G	3	4	0	9	0.52181666	5.693e+00	4.491e-07	4.042e-06
3s.14f	1F*	1	3	1	7	0.55684840	3p2	3P	3	1	0	5	0.52738610	2.191e-02	4.399e-09	2.199e-08
3s.14f	1F*	1	3	1	7	0.55684840	3s.6d	1D	1	2	0	5	0.52874672	4.703e+03	1.038e-03	5.190e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.6d	3D	3	2	0	5	0.53257046	6.381e+03	1.887e-03	9.434e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.6d	3D	3	2	0	7	0.53257037	7.976e+02	1.685e-04	1.179e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.6g	3G	3	4	0	7	0.53410086	1.388e+01	3.339e-06	2.337e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.6g	1G	1	4	0	9	0.53410086	6.371e+02	1.192e-04	1.073e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.6g	3G	3	4	0	9	0.53410086	1.519e+01	2.842e-06	2.558e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.7d	1D	1	2	0	5	0.53802135	4.110e+03	2.021e-03	1.010e-02
3s.14f	1F*	1	3	1	7	0.55684840	3s.7d	3D	3	2	0	5	0.54055245	4.468e+03	2.932e-03	1.466e-02
3s.14f	1F*	1	3	1	7	0.55684840	3s.7d	3D	3	2	0	7	0.54055235	5.585e+02	2.618e-04	1.833e-03
3s.14f	1F*	1	3	1	7	0.55684840	3s.7g	3G	3	4	0	7	0.54150711	1.742e+01	9.214e-06	6.450e-05
3s.14f	1F*	1	3	1	7	0.55684840	3s.7g	3G	3	4	0	9	0.54150711	7.903e+02	3.252e-04	2.926e-03
