AtomicNumber	IonCharge	ModelIndex	LowerLevel	UpperLevel	Temperature	CollisionStrength	Source
12	0	1	2	11	13000.0	1.35	999
12	0	1	2	11	14000.0	1.37	999
12	0	1	2	11	15000.0	1.38	999
12	0	1	2	11	16000.0	1.4	999
12	0	1	3	11	3000.0	0.43799999999999994	999
12	0	1	3	11	4000.0	0.546	999
12	0	1	3	11	5000.0	0.6409999999999999	999
12	0	1	3	11	6000.0	0.728	999
12	0	1	3	11	7000.0	0.8079999999999999	999
12	0	1	3	11	8000.0	0.884	999
12	0	1	3	11	9000.0	0.955	999
12	0	1	3	11	10000.0	1.02	999
12	0	1	3	11	11000.0	1.08	999
12	0	1	3	11	12000.0	1.14	999
12	0	1	3	11	13000.0	1.2	999
12	0	1	3	11	14000.0	1.25	999
12	0	1	3	11	15000.0	1.3	999
12	0	1	3	11	16000.0	1.34	999
12	0	1	4	11	3000.0	0.795	999
12	0	1	4	11	4000.0	0.899	999
12	0	1	4	11	5000.0	0.9640000000000001	999
12	0	1	4	11	6000.0	1.01	999
12	0	1	4	11	7000.0	1.04	999
12	0	1	4	11	8000.0	1.06	999
12	0	1	4	11	9000.0	1.07	999
12	0	1	4	11	10000.0	1.08	999
12	0	1	4	11	11000.0	1.08	999
12	0	1	4	11	12000.0	1.08	999
12	0	1	4	11	13000.0	1.08	999
12	0	1	4	11	14000.0	1.08	999
12	0	1	4	11	15000.0	1.07	999
12	0	1	4	11	16000.0	1.07	999
12	0	1	5	11	3000.0	1.8	999
12	0	1	5	11	4000.0	2.18	999
12	0	1	5	11	5000.0	2.5	999
12	0	1	5	11	6000.0	2.78	999
12	0	1	5	11	7000.0	3.03	999
12	0	1	5	11	8000.0	3.27	999
12	0	1	5	11	9000.0	3.49	999
12	0	1	5	11	10000.0	3.7	999
12	0	1	5	11	11000.0	3.89	999
12	0	1	5	11	12000.0	4.08	999
12	0	1	5	11	13000.0	4.25	999
12	0	1	5	11	14000.0	4.41	999
12	0	1	5	11	15000.0	4.57	999
12	0	1	5	11	16000.0	4.72	999
12	0	1	6	11	3000.0	2.13	999
12	0	1	6	11	4000.0	2.44	999
12	0	1	6	11	5000.0	2.65	999
12	0	1	6	11	6000.0	2.8	999
12	0	1	6	11	7000.0	2.92	999
12	0	1	6	11	8000.0	3.01	999
12	0	1	6	11	9000.0	3.08	999
12	0	1	6	11	10000.0	3.14	999
12	0	1	6	11	11000.0	3.18	999
12	0	1	6	11	12000.0	3.22	999
12	0	1	6	11	13000.0	3.25	999
12	0	1	6	11	14000.0	3.27	999
12	0	1	6	11	15000.0	3.28	999
12	0	1	6	11	16000.0	3.29	999
12	0	1	7	11	3000.0	2.62	999
12	0	1	7	11	4000.0	2.96	999
12	0	1	7	11	5000.0	3.17	999
12	0	1	7	11	6000.0	3.3	999
12	0	1	7	11	7000.0	3.39	999
12	0	1	7	11	8000.0	3.45	999
12	0	1	7	11	9000.0	3.49	999
12	0	1	7	11	10000.0	3.51	999
12	0	1	7	11	11000.0	3.51	999
12	0	1	7	11	12000.0	3.51	999
12	0	1	7	11	13000.0	3.5	999
12	0	1	7	11	14000.0	3.49	999
12	0	1	7	11	15000.0	3.46	999
12	0	1	7	11	16000.0	3.44	999
12	0	1	8	11	3000.0	4.9	999
12	0	1	8	11	4000.0	5.52	999
12	0	1	8	11	5000.0	5.91	999
12	0	1	8	11	6000.0	6.16	999
12	0	1	8	11	7000.0	6.32	999
12	0	1	8	11	8000.0	6.42	999
12	0	1	8	11	9000.0	6.48	999
12	0	1	8	11	10000.0	6.51	999
12	0	1	8	11	11000.0	6.52	999
12	0	1	8	11	12000.0	6.52	999
12	0	1	8	11	13000.0	6.5	999
12	0	1	8	11	14000.0	6.46	999
12	0	1	8	11	15000.0	6.42	999
12	0	1	8	11	16000.0	6.38	999
12	0	1	9	11	3000.0	259.0	999
12	0	1	9	11	4000.0	292.0	999
12	0	1	9	11	5000.0	312.0	999
12	0	1	9	11	6000.0	325.0	999
12	0	1	9	11	7000.0	334.0	999
12	0	1	9	11	8000.0	340.0	999
12	0	1	9	11	9000.0	344.0	999
12	0	1	9	11	10000.0	347.0	999
12	0	1	9	11	11000.0	349.0	999
12	0	1	9	11	12000.0	350.0	999
12	0	1	9	11	13000.0	351.0	999
12	0	1	9	11	14000.0	352.0	999
12	0	1	9	11	15000.0	352.0	999
12	0	1	9	11	16000.0	353.0	999
12	0	1	10	11	3000.0	2.25	999
12	0	1	10	11	4000.0	2.56	999
12	0	1	10	11	5000.0	2.77	999
12	0	1	10	11	6000.0	2.92	999
12	0	1	10	11	7000.0	3.03	999
12	0	1	10	11	8000.0	3.12	999
12	0	1	10	11	9000.0	3.18	999
12	0	1	10	11	10000.0	3.23	999
12	0	1	10	11	11000.0	3.27	999
12	0	1	10	11	12000.0	3.3	999
12	0	1	10	11	13000.0	3.32	999
12	0	1	10	11	14000.0	3.33	999
12	0	1	10	11	15000.0	3.34	999
12	0	1	10	11	16000.0	3.35	999
12	0	1	1	12	3000.0	0.637	999
12	0	1	1	12	4000.0	0.706	999
12	0	1	1	12	5000.0	0.742	999
12	0	1	1	12	6000.0	0.759	999
12	0	1	1	12	7000.0	0.764	999
12	0	1	1	12	8000.0	0.763	999
12	0	1	1	12	9000.0	0.757	999
12	0	1	1	12	10000.0	0.748	999
12	0	1	1	12	11000.0	0.737	999
12	0	1	1	12	12000.0	0.726	999
12	0	1	1	12	13000.0	0.7140000000000001	999
12	0	1	1	12	14000.0	0.701	999
12	0	1	1	12	15000.0	0.6890000000000001	999
12	0	1	1	12	16000.0	0.677	999
12	0	1	2	12	3000.0	3.79	999
12	0	1	2	12	4000.0	4.34	999
12	0	1	2	12	5000.0	4.71	999
12	0	1	2	12	6000.0	4.98	999
12	0	1	2	12	7000.0	5.18	999
12	0	1	2	12	8000.0	5.34	999
12	0	1	2	12	9000.0	5.46	999
12	0	1	2	12	10000.0	5.56	999
12	0	1	2	12	11000.0	5.64	999
12	0	1	2	12	12000.0	5.69	999
12	0	1	2	12	13000.0	5.73	999
12	0	1	2	12	14000.0	5.76	999
12	0	1	2	12	15000.0	5.78	999
12	0	1	2	12	16000.0	5.79	999
12	0	1	3	12	3000.0	3.23	999
12	0	1	3	12	4000.0	3.72	999
12	0	1	3	12	5000.0	4.07	999
12	0	1	3	12	6000.0	4.33	999
12	0	1	3	12	7000.0	4.54	999
12	0	1	3	12	8000.0	4.71	999
12	0	1	3	12	9000.0	4.86	999
12	0	1	3	12	10000.0	4.98	999
12	0	1	3	12	11000.0	5.08	999
12	0	1	3	12	12000.0	5.17	999
12	0	1	3	12	13000.0	5.24	999
12	0	1	3	12	14000.0	5.31	999
12	0	1	3	12	15000.0	5.36	999
12	0	1	3	12	16000.0	5.41	999
12	0	1	4	12	3000.0	2.76	999
12	0	1	4	12	4000.0	3.12	999
12	0	1	4	12	5000.0	3.35	999
12	0	1	4	12	6000.0	3.5	999
12	0	1	4	12	7000.0	3.6	999
12	0	1	4	12	8000.0	3.67	999
12	0	1	4	12	9000.0	3.71	999
12	0	1	4	12	10000.0	3.74	999
12	0	1	4	12	11000.0	3.75	999
12	0	1	4	12	12000.0	3.76	999
12	0	1	4	12	13000.0	3.75	999
12	0	1	4	12	14000.0	3.74	999
12	0	1	4	12	15000.0	3.72	999
12	0	1	4	12	16000.0	3.7	999
12	0	1	5	12	3000.0	3.53	999
12	0	1	5	12	4000.0	4.18	999
12	0	1	5	12	5000.0	4.68	999
12	0	1	5	12	6000.0	5.1	999
12	0	1	5	12	7000.0	5.46	999
12	0	1	5	12	8000.0	5.78	999
12	0	1	5	12	9000.0	6.06	999
12	0	1	5	12	10000.0	6.32	999
12	0	1	5	12	11000.0	6.56	999
12	0	1	5	12	12000.0	6.77	999
12	0	1	5	12	13000.0	6.97	999
12	0	1	5	12	14000.0	7.15	999
12	0	1	5	12	15000.0	7.31	999
12	0	1	5	12	16000.0	7.46	999
12	0	1	6	12	3000.0	11.7	999
12	0	1	6	12	4000.0	13.8	999
12	0	1	6	12	5000.0	15.4	999
12	0	1	6	12	6000.0	16.7	999
12	0	1	6	12	7000.0	17.8	999
12	0	1	6	12	8000.0	18.8	999
12	0	1	6	12	9000.0	19.7	999
12	0	1	6	12	10000.0	20.5	999
12	0	1	6	12	11000.0	21.2	999
12	0	1	6	12	12000.0	21.9	999
12	0	1	6	12	13000.0	22.5	999
12	0	1	6	12	14000.0	23.1	999
12	0	1	6	12	15000.0	23.7	999
12	0	1	6	12	16000.0	24.2	999
12	0	1	7	12	3000.0	9.88	999
12	0	1	7	12	4000.0	11.2	999
12	0	1	7	12	5000.0	12.0	999
12	0	1	7	12	6000.0	12.6	999
12	0	1	7	12	7000.0	12.9	999
12	0	1	7	12	8000.0	13.2	999
12	0	1	7	12	9000.0	13.4	999
12	0	1	7	12	10000.0	13.5	999
12	0	1	7	12	11000.0	13.6	999
12	0	1	7	12	12000.0	13.6	999
12	0	1	7	12	13000.0	13.6	999
12	0	1	7	12	14000.0	13.5	999
12	0	1	7	12	15000.0	13.5	999
12	0	1	7	12	16000.0	13.4	999
12	0	1	8	12	3000.0	23.8	999
12	0	1	8	12	4000.0	26.8	999
12	0	1	8	12	5000.0	28.6	999
12	0	1	8	12	6000.0	29.7	999
12	0	1	8	12	7000.0	30.4	999
12	0	1	8	12	8000.0	30.9	999
12	0	1	8	12	9000.0	31.1	999
12	0	1	8	12	10000.0	31.2	999
12	0	1	8	12	11000.0	31.2	999
12	0	1	8	12	12000.0	31.1	999
12	0	1	8	12	13000.0	31.0	999
12	0	1	8	12	14000.0	30.8	999
12	0	1	8	12	15000.0	30.6	999
12	0	1	8	12	16000.0	30.3	999
12	0	1	9	12	3000.0	627.0	999
12	0	1	9	12	4000.0	706.0	999
12	0	1	9	12	5000.0	755.0	999
12	0	1	9	12	6000.0	786.0	999
12	0	1	9	12	7000.0	807.0	999
12	0	1	9	12	8000.0	820.0	999
12	0	1	9	12	9000.0	830.0	999
12	0	1	9	12	10000.0	836.0	999
12	0	1	9	12	11000.0	840.0	999
12	0	1	9	12	12000.0	843.0	999
12	0	1	9	12	13000.0	845.0	999
12	0	1	9	12	14000.0	846.0	999
12	0	1	9	12	15000.0	847.0	999
12	0	1	9	12	16000.0	848.0	999
12	0	1	10	12	3000.0	5.43	999
12	0	1	10	12	4000.0	6.07	999
12	0	1	10	12	5000.0	6.45	999
12	0	1	10	12	6000.0	6.66	999
12	0	1	10	12	7000.0	6.78	999
12	0	1	10	12	8000.0	6.83	999
12	0	1	10	12	9000.0	6.84	999
12	0	1	10	12	10000.0	6.82	999
12	0	1	10	12	11000.0	6.78	999
12	0	1	10	12	12000.0	6.73	999
12	0	1	10	12	13000.0	6.66	999
12	0	1	10	12	14000.0	6.59	999
12	0	1	10	12	15000.0	6.51	999
12	0	1	10	12	16000.0	6.43	999
12	0	1	11	12	3000.0	28.6	999
12	0	1	11	12	4000.0	34.4	999
12	0	1	11	12	5000.0	39.1	999
12	0	1	11	12	6000.0	43.2	999
12	0	1	11	12	7000.0	46.9	999
12	0	1	11	12	8000.0	50.2	999
12	0	1	11	12	9000.0	53.3	999
12	0	1	11	12	10000.0	56.2	999
12	0	1	11	12	11000.0	59.0	999
12	0	1	11	12	12000.0	61.5	999
12	0	1	11	12	13000.0	63.9	999
12	0	1	11	12	14000.0	66.2	999
12	0	1	11	12	15000.0	68.4	999
12	0	1	11	12	16000.0	70.5	999
12	0	1	1	13	3000.0	1.57	999
12	0	1	1	13	4000.0	1.76	999
12	0	1	1	13	5000.0	1.86	999
12	0	1	1	13	6000.0	1.92	999
12	0	1	1	13	7000.0	1.95	999
12	0	1	1	13	8000.0	1.96	999
12	0	1	1	13	9000.0	1.96	999
12	0	1	1	13	10000.0	1.96	999
12	0	1	1	13	11000.0	1.94	999
12	0	1	1	13	12000.0	1.92	999
12	0	1	1	13	13000.0	1.9	999
12	0	1	1	13	14000.0	1.88	999
12	0	1	1	13	15000.0	1.86	999
12	0	1	1	13	16000.0	1.83	999
12	0	1	2	13	3000.0	12.1	999
12	0	1	2	13	4000.0	14.1	999
12	0	1	2	13	5000.0	15.7	999
12	0	1	2	13	6000.0	17.0	999
12	0	1	2	13	7000.0	18.1	999
12	0	1	2	13	8000.0	19.0	999
12	0	1	2	13	9000.0	19.8	999
12	0	1	2	13	10000.0	20.6	999
12	0	1	2	13	11000.0	21.2	999
12	0	1	2	13	12000.0	21.8	999
12	0	1	2	13	13000.0	22.3	999
12	0	1	2	13	14000.0	22.7	999
12	0	1	2	13	15000.0	23.2	999
12	0	1	2	13	16000.0	23.5	999
12	0	1	3	13	3000.0	1.8	999
12	0	1	3	13	4000.0	2.26	999
12	0	1	3	13	5000.0	2.68	999
12	0	1	3	13	6000.0	3.06	999
12	0	1	3	13	7000.0	3.41	999
12	0	1	3	13	8000.0	3.74	999
12	0	1	3	13	9000.0	4.04	999
12	0	1	3	13	10000.0	4.31	999
12	0	1	3	13	11000.0	4.56	999
12	0	1	3	13	12000.0	4.78	999
12	0	1	3	13	13000.0	4.98	999
12	0	1	3	13	14000.0	5.15	999
12	0	1	3	13	15000.0	5.31	999
12	0	1	3	13	16000.0	5.44	999
12	0	1	4	13	3000.0	8.44	999
12	0	1	4	13	4000.0	9.61	999
12	0	1	4	13	5000.0	10.4	999
12	0	1	4	13	6000.0	10.9	999
12	0	1	4	13	7000.0	11.3	999
12	0	1	4	13	8000.0	11.6	999
12	0	1	4	13	9000.0	11.8	999
12	0	1	4	13	10000.0	11.9	999
12	0	1	4	13	11000.0	12.0	999
12	0	1	4	13	12000.0	12.1	999
12	0	1	4	13	13000.0	12.2	999
12	0	1	4	13	14000.0	12.2	999
12	0	1	4	13	15000.0	12.2	999
12	0	1	4	13	16000.0	12.2	999
12	0	1	5	13	3000.0	2.63	999
12	0	1	5	13	4000.0	2.97	999
12	0	1	5	13	5000.0	3.19	999
12	0	1	5	13	6000.0	3.33	999
12	0	1	5	13	7000.0	3.43	999
12	0	1	5	13	8000.0	3.5	999
12	0	1	5	13	9000.0	3.54	999
12	0	1	5	13	10000.0	3.57	999
12	0	1	5	13	11000.0	3.58	999
12	0	1	5	13	12000.0	3.58	999
12	0	1	5	13	13000.0	3.58	999
12	0	1	5	13	14000.0	3.57	999
12	0	1	5	13	15000.0	3.55	999
12	0	1	5	13	16000.0	3.54	999
12	0	1	6	13	3000.0	14.8	999
12	0	1	6	13	4000.0	16.9	999
12	0	1	6	13	5000.0	18.3	999
12	0	1	6	13	6000.0	19.3	999
12	0	1	6	13	7000.0	20.0	999
12	0	1	6	13	8000.0	20.6	999
12	0	1	6	13	9000.0	21.0	999
12	0	1	6	13	10000.0	21.4	999
12	0	1	6	13	11000.0	21.6	999
12	0	1	6	13	12000.0	21.8	999
12	0	1	6	13	13000.0	21.9	999
12	0	1	6	13	14000.0	22.0	999
12	0	1	6	13	15000.0	22.0	999
12	0	1	6	13	16000.0	22.0	999
12	0	1	7	13	3000.0	462.0	999
12	0	1	7	13	4000.0	516.0	999
12	0	1	7	13	5000.0	547.0	999
12	0	1	7	13	6000.0	564.0	999
12	0	1	7	13	7000.0	574.0	999
12	0	1	7	13	8000.0	578.0	999
12	0	1	7	13	9000.0	579.0	999
12	0	1	7	13	10000.0	578.0	999
12	0	1	7	13	11000.0	576.0	999
12	0	1	7	13	12000.0	573.0	999
12	0	1	7	13	13000.0	569.0	999
12	0	1	7	13	14000.0	565.0	999
12	0	1	7	13	15000.0	561.0	999
12	0	1	7	13	16000.0	557.0	999
12	0	1	8	13	3000.0	66.8	999
12	0	1	8	13	4000.0	77.6	999
12	0	1	8	13	5000.0	85.4	999
12	0	1	8	13	6000.0	91.5	999
12	0	1	8	13	7000.0	96.6	999
12	0	1	8	13	8000.0	101.0	999
12	0	1	8	13	9000.0	105.0	999
12	0	1	8	13	10000.0	108.0	999
12	0	1	8	13	11000.0	111.0	999
12	0	1	8	13	12000.0	114.0	999
12	0	1	8	13	13000.0	116.0	999
12	0	1	8	13	14000.0	119.0	999
12	0	1	8	13	15000.0	121.0	999
12	0	1	8	13	16000.0	123.0	999
12	0	1	9	13	3000.0	13.1	999
12	0	1	9	13	4000.0	14.8	999
12	0	1	9	13	5000.0	15.9	999
12	0	1	9	13	6000.0	16.6	999
12	0	1	9	13	7000.0	17.1	999
12	0	1	9	13	8000.0	17.4	999
12	0	1	9	13	9000.0	17.6	999
12	0	1	9	13	10000.0	17.7	999
12	0	1	9	13	11000.0	17.8	999
12	0	1	9	13	12000.0	17.8	999
12	0	1	9	13	13000.0	17.8	999
12	0	1	9	13	14000.0	17.7	999
12	0	1	9	13	15000.0	17.7	999
12	0	1	9	13	16000.0	17.6	999
12	0	1	10	13	3000.0	74.7	999
12	0	1	10	13	4000.0	88.6	999
12	0	1	10	13	5000.0	99.6	999
12	0	1	10	13	6000.0	109.0	999
12	0	1	10	13	7000.0	117.0	999
12	0	1	10	13	8000.0	124.0	999
12	0	1	10	13	9000.0	131.0	999
12	0	1	10	13	10000.0	137.0	999
12	0	1	10	13	11000.0	143.0	999
12	0	1	10	13	12000.0	149.0	999
12	0	1	10	13	13000.0	154.0	999
12	0	1	10	13	14000.0	159.0	999
12	0	1	10	13	15000.0	164.0	999
12	0	1	10	13	16000.0	168.0	999
12	0	1	11	13	3000.0	7.34	999
12	0	1	11	13	4000.0	8.2	999
12	0	1	11	13	5000.0	8.68	999
12	0	1	11	13	6000.0	8.96	999
12	0	1	11	13	7000.0	9.1	999
12	0	1	11	13	8000.0	9.15	999
12	0	1	11	13	9000.0	9.15	999
12	0	1	11	13	10000.0	9.11	999
12	0	1	11	13	11000.0	9.05	999
12	0	1	11	13	12000.0	8.96	999
12	0	1	11	13	13000.0	8.86	999
12	0	1	11	13	14000.0	8.75	999
12	0	1	11	13	15000.0	8.63	999
12	0	1	11	13	16000.0	8.51	999
12	0	1	12	13	3000.0	29.8	999
12	0	1	12	13	4000.0	33.6	999
12	0	1	12	13	5000.0	35.9	999
12	0	1	12	13	6000.0	37.5	999
12	0	1	12	13	7000.0	38.4	999
12	0	1	12	13	8000.0	39.1	999
12	0	1	12	13	9000.0	39.5	999
12	0	1	12	13	10000.0	39.7	999
12	0	1	12	13	11000.0	39.8	999
12	0	1	12	13	12000.0	39.8	999
12	0	1	12	13	13000.0	39.7	999
12	0	1	12	13	14000.0	39.5	999
12	0	1	12	13	15000.0	39.3	999
12	0	1	12	13	16000.0	39.1	999
12	0	1	1	14	3000.0	0.769	999
12	0	1	1	14	4000.0	0.857	999
12	0	1	1	14	5000.0	0.9059999999999999	999
12	0	1	1	14	6000.0	0.9329999999999999	999
12	0	1	1	14	7000.0	0.945	999
12	0	1	1	14	8000.0	0.9490000000000001	999
12	0	1	1	14	9000.0	0.948	999
12	0	1	1	14	10000.0	0.9420000000000001	999
12	0	1	1	14	11000.0	0.9329999999999999	999
12	0	1	1	14	12000.0	0.9229999999999999	999
12	0	1	1	14	13000.0	0.912	999
12	0	1	1	14	14000.0	0.899	999
12	0	1	1	14	15000.0	0.887	999
12	0	1	1	14	16000.0	0.8740000000000001	999
12	0	1	2	14	3000.0	6.29	999
12	0	1	2	14	4000.0	7.33	999
12	0	1	2	14	5000.0	8.09	999
12	0	1	2	14	6000.0	8.69	999
12	0	1	2	14	7000.0	9.18	999
12	0	1	2	14	8000.0	9.59	999
12	0	1	2	14	9000.0	9.94	999
12	0	1	2	14	10000.0	10.2	999
12	0	1	2	14	11000.0	10.5	999
12	0	1	2	14	12000.0	10.7	999
12	0	1	2	14	13000.0	10.9	999
12	0	1	2	14	14000.0	11.1	999
12	0	1	2	14	15000.0	11.2	999
12	0	1	2	14	16000.0	11.3	999
12	0	1	3	14	3000.0	4.01	999
12	0	1	3	14	4000.0	4.55	999
12	0	1	3	14	5000.0	4.89	999
12	0	1	3	14	6000.0	5.13	999
12	0	1	3	14	7000.0	5.3	999
12	0	1	3	14	8000.0	5.42	999
12	0	1	3	14	9000.0	5.5	999
12	0	1	3	14	10000.0	5.56	999
12	0	1	3	14	11000.0	5.6	999
12	0	1	3	14	12000.0	5.62	999
12	0	1	3	14	13000.0	5.63	999
12	0	1	3	14	14000.0	5.62	999
12	0	1	3	14	15000.0	5.61	999
12	0	1	3	14	16000.0	5.59	999
12	0	1	4	14	3000.0	8.81	999
12	0	1	4	14	4000.0	10.3	999
12	0	1	4	14	5000.0	11.4	999
12	0	1	4	14	6000.0	12.2	999
12	0	1	4	14	7000.0	13.0	999
12	0	1	4	14	8000.0	13.6	999
12	0	1	4	14	9000.0	14.1	999
12	0	1	4	14	10000.0	14.6	999
12	0	1	4	14	11000.0	15.1	999
12	0	1	4	14	12000.0	15.5	999
12	0	1	4	14	13000.0	15.9	999
12	0	1	4	14	14000.0	16.2	999
12	0	1	4	14	15000.0	16.5	999
12	0	1	4	14	16000.0	16.8	999
12	0	1	5	14	3000.0	1.39	999
12	0	1	5	14	4000.0	1.58	999
12	0	1	5	14	5000.0	1.7	999
12	0	1	5	14	6000.0	1.77	999
12	0	1	5	14	7000.0	1.83	999
12	0	1	5	14	8000.0	1.87	999
12	0	1	5	14	9000.0	1.89	999
12	0	1	5	14	10000.0	1.91	999
12	0	1	5	14	11000.0	1.92	999
12	0	1	5	14	12000.0	1.93	999
12	0	1	5	14	13000.0	1.93	999
12	0	1	5	14	14000.0	1.93	999
12	0	1	5	14	15000.0	1.92	999
12	0	1	5	14	16000.0	1.91	999
12	0	1	6	14	3000.0	10.9	999
12	0	1	6	14	4000.0	12.4	999
12	0	1	6	14	5000.0	13.3	999
12	0	1	6	14	6000.0	13.9	999
12	0	1	6	14	7000.0	14.4	999
12	0	1	6	14	8000.0	14.7	999
12	0	1	6	14	9000.0	14.9	999
12	0	1	6	14	10000.0	15.0	999
12	0	1	6	14	11000.0	15.1	999
12	0	1	6	14	12000.0	15.1	999
12	0	1	6	14	13000.0	15.1	999
12	0	1	6	14	14000.0	15.1	999
12	0	1	6	14	15000.0	15.1	999
12	0	1	6	14	16000.0	15.0	999
12	0	1	7	14	3000.0	22.4	999
12	0	1	7	14	4000.0	27.0	999
12	0	1	7	14	5000.0	30.7	999
12	0	1	7	14	6000.0	34.0	999
12	0	1	7	14	7000.0	36.9	999
12	0	1	7	14	8000.0	39.6	999
12	0	1	7	14	9000.0	42.0	999
12	0	1	7	14	10000.0	44.4	999
12	0	1	7	14	11000.0	46.5	999
12	0	1	7	14	12000.0	48.6	999
12	0	1	7	14	13000.0	50.5	999
12	0	1	7	14	14000.0	52.3	999
12	0	1	7	14	15000.0	54.1	999
12	0	1	7	14	16000.0	55.7	999
12	0	1	8	14	3000.0	44.0	999
12	0	1	8	14	4000.0	49.8	999
12	0	1	8	14	5000.0	53.5	999
12	0	1	8	14	6000.0	56.0	999
12	0	1	8	14	7000.0	57.7	999
12	0	1	8	14	8000.0	58.9	999
12	0	1	8	14	9000.0	59.7	999
12	0	1	8	14	10000.0	60.3	999
12	0	1	8	14	11000.0	60.6	999
12	0	1	8	14	12000.0	60.9	999
12	0	1	8	14	13000.0	61.0	999
12	0	1	8	14	14000.0	61.0	999
12	0	1	8	14	15000.0	60.9	999
12	0	1	8	14	16000.0	60.8	999
12	0	1	9	14	3000.0	9.39	999
12	0	1	9	14	4000.0	10.5	999
12	0	1	9	14	5000.0	11.2	999
12	0	1	9	14	6000.0	11.5	999
12	0	1	9	14	7000.0	11.7	999
12	0	1	9	14	8000.0	11.8	999
12	0	1	9	14	9000.0	11.8	999
12	0	1	9	14	10000.0	11.8	999
12	0	1	9	14	11000.0	11.8	999
12	0	1	9	14	12000.0	11.7	999
12	0	1	9	14	13000.0	11.6	999
12	0	1	9	14	14000.0	11.4	999
12	0	1	9	14	15000.0	11.3	999
12	0	1	9	14	16000.0	11.2	999
12	0	1	10	14	3000.0	1140.0	999
12	0	1	10	14	4000.0	1290.0	999
12	0	1	10	14	5000.0	1390.0	999
12	0	1	10	14	6000.0	1460.0	999
12	0	1	10	14	7000.0	1510.0	999
12	0	1	10	14	8000.0	1540.0	999
12	0	1	10	14	9000.0	1570.0	999
12	0	1	10	14	10000.0	1590.0	999
12	0	1	10	14	11000.0	1610.0	999
12	0	1	10	14	12000.0	1620.0	999
12	0	1	10	14	13000.0	1640.0	999
12	0	1	10	14	14000.0	1650.0	999
12	0	1	10	14	15000.0	1660.0	999
12	0	1	10	14	16000.0	1670.0	999
12	0	1	11	14	3000.0	5.36	999
12	0	1	11	14	4000.0	5.97	999
12	0	1	11	14	5000.0	6.3	999
12	0	1	11	14	6000.0	6.47	999
12	0	1	11	14	7000.0	6.55	999
12	0	1	11	14	8000.0	6.57	999
12	0	1	11	14	9000.0	6.55	999
12	0	1	11	14	10000.0	6.49	999
12	0	1	11	14	11000.0	6.42	999
12	0	1	11	14	12000.0	6.34	999
12	0	1	11	14	13000.0	6.25	999
12	0	1	11	14	14000.0	6.15	999
12	0	1	11	14	15000.0	6.06	999
12	0	1	11	14	16000.0	5.95	999
12	0	1	12	14	3000.0	17.4	999
12	0	1	12	14	4000.0	19.4	999
12	0	1	12	14	5000.0	20.5	999
12	0	1	12	14	6000.0	21.1	999
12	0	1	12	14	7000.0	21.4	999
12	0	1	12	14	8000.0	21.4	999
12	0	1	12	14	9000.0	21.4	999
12	0	1	12	14	10000.0	21.2	999
12	0	1	12	14	11000.0	21.0	999
12	0	1	12	14	12000.0	20.8	999
12	0	1	12	14	13000.0	20.5	999
12	0	1	12	14	14000.0	20.2	999
12	0	1	12	14	15000.0	19.9	999
12	0	1	12	14	16000.0	19.6	999
12	0	1	13	14	3000.0	6100.0	999
12	0	1	13	14	4000.0	7330.0	999
12	0	1	13	14	5000.0	8330.0	999
12	0	1	13	14	6000.0	9210.0	999
12	0	1	13	14	7000.0	9990.0	999
12	0	1	13	14	8000.0	10700.0	999
12	0	1	13	14	9000.0	11400.0	999
12	0	1	13	14	10000.0	12000.0	999
12	0	1	13	14	11000.0	12600.0	999
12	0	1	13	14	12000.0	13100.0	999
12	0	1	13	14	13000.0	13700.0	999
12	0	1	13	14	14000.0	14100.0	999
12	0	1	13	14	15000.0	14600.0	999
12	0	1	13	14	16000.0	15100.0	999
12	0	1	1	16	3000.0	0.271	999
12	0	1	1	16	4000.0	0.303	999
12	0	1	1	16	5000.0	0.321	999
12	0	1	1	16	6000.0	0.331	999
12	0	1	1	16	7000.0	0.336	999
12	0	1	1	16	8000.0	0.33799999999999997	999
12	0	1	1	16	9000.0	0.337	999
12	0	1	1	16	10000.0	0.336	999
12	0	1	1	16	11000.0	0.33299999999999996	999
12	0	1	1	16	12000.0	0.33	999
12	0	1	1	16	13000.0	0.326	999
12	0	1	1	16	14000.0	0.322	999
12	0	1	1	16	15000.0	0.318	999
12	0	1	1	16	16000.0	0.313	999
12	0	1	2	16	3000.0	2.87	999
12	0	1	2	16	4000.0	3.32	999
12	0	1	2	16	5000.0	3.63	999
12	0	1	2	16	6000.0	3.88	999
12	0	1	2	16	7000.0	4.07	999
12	0	1	2	16	8000.0	4.23	999
12	0	1	2	16	9000.0	4.37	999
12	0	1	2	16	10000.0	4.48	999
12	0	1	2	16	11000.0	4.57	999
12	0	1	2	16	12000.0	4.65	999
12	0	1	2	16	13000.0	4.71	999
12	0	1	2	16	14000.0	4.76	999
12	0	1	2	16	15000.0	4.8	999
12	0	1	2	16	16000.0	4.84	999
12	0	1	3	16	3000.0	11.1	999
12	0	1	3	16	4000.0	12.3	999
12	0	1	3	16	5000.0	13.0	999
12	0	1	3	16	6000.0	13.4	999
12	0	1	3	16	7000.0	13.6	999
12	0	1	3	16	8000.0	13.6	999
12	0	1	3	16	9000.0	13.6	999
12	0	1	3	16	10000.0	13.5	999
12	0	1	3	16	11000.0	13.3	999
12	0	1	3	16	12000.0	13.1	999
12	0	1	3	16	13000.0	13.0	999
